사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202004,7호선,이수,31,0,5037,984,7330,7823,21515,11870,35903,37903,22318,25975,14286,15197,13737,13291,15321,14178,16627,16049,17444,16650,18500,17661,20750,20675,25368,27465,38223,44784,23368,34346,20408,17964,20864,14463,19355,12099,9769,7970,47,884,0,1,0,0,0,0,20200503
202004,7호선,장승배기,14,0,5850,984,10589,3494,24866,7244,38492,14898,22271,8393,11961,7362,10250,7510,10567,7913,11247,8915,10394,9768,9839,11407,10718,13067,11722,18269,14136,30679,7928,24051,6287,14781,6382,13648,5806,11575,2128,8041,20,626,0,0,0,0,0,0,20200503
202004,7호선,장암,0,0,1149,113,5264,1389,14170,1002,9496,1599,3132,2184,1565,2710,1256,1483,1506,1454,1798,1111,2099,1190,2648,1018,3008,925,3724,1184,3015,2351,1729,2681,997,1328,630,748,321,544,116,482,0,7,0,0,0,0,0,0,20200503
202004,7호선,중계,19,0,7932,1984,19710,4283,53077,9620,54614,16118,27934,9714,17738,7602,15351,7503,15771,9099,14930,10862,12880,11298,12897,13187,13702,15232,14766,21174,14122,36269,8565,38904,6140,22796,5280,19083,4817,17797,1553,11660,11,955,0,0,0,0,0,0,20200503
202004,7호선,중곡,2,0,4835,513,10299,3844,26027,5995,39888,14925,22905,7926,12034,6695,10228,6327,10276,6777,10751,7970,9792,8635,9364,11031,10478,12520,12893,16863,11696,27782,8486,24236,5810,14247,4448,13116,3383,11476,1581,7988,5,176,0,0,0,0,0,0,20200503
202004,7호선,중화,4,0,7744,1042,12162,3870,31159,6955,42727,18378,23777,9303,14114,7131,11283,7301,12236,8251,12204,9164,11089,9838,10787,12717,12003,14914,14220,19825,15683,32681,10810,30513,6782,18535,6368,15828,4861,14683,2010,9783,21,966,0,0,0,0,0,0,20200503
202004,7호선,천왕,42,1,6329,870,12474,4165,36379,5742,44232,8957,22860,5596,11230,4991,9279,5740,9684,6418,9859,7036,8677,7887,8347,9559,10323,11983,10039,16852,10316,33299,5994,30250,4433,16449,3485,13630,2865,11431,953,7691,14,1141,0,0,0,0,0,0,20200503
202004,7호선,철산,7,0,9440,4321,24712,10236,71421,12726,77959,27843,38430,20757,22059,16117,20393,15163,21629,16729,21731,19710,20089,20700,20829,23397,23995,27815,29930,43977,31464,81002,19704,69449,16780,36261,17356,29656,14974,27240,6640,16542,72,2815,0,0,0,0,0,0,20200503
202004,7호선,청담,19,0,2323,3526,6159,24612,8939,50180,12215,128404,9870,85354,8432,30539,9736,16647,11976,14916,13532,17135,16579,14410,23895,12553,30103,12532,52707,14230,95128,16698,52203,12438,27929,7967,25578,7208,18491,4944,5440,3638,16,2708,0,0,0,0,0,0,20200503
202004,7호선,춘의,1,0,4276,1116,8312,4853,20282,23557,21111,44963,11500,14470,7353,6547,6117,5101,7014,5411,7451,6409,7265,6084,7783,6430,9635,7072,22343,9631,36787,16927,13603,15813,8909,9839,7266,9497,3948,6886,1280,5424,1,48,0,0,0,0,0,0,20200503
202004,7호선,태릉입구,103,1,6138,1384,6057,4443,16927,6230,21985,14042,13764,8960,8913,6222,8048,5816,8958,6453,9029,7234,9298,7484,9453,8204,10351,9941,13852,12301,15561,18705,9638,17414,6714,11061,6588,9324,5278,8998,2333,6023,17,3715,0,0,0,0,0,0,20200503
202004,7호선,하계,4,0,6548,1307,19824,5349,57250,10627,60404,21169,31785,15276,20821,11505,19377,11462,20084,13995,19425,16467,18260,16637,19468,19021,21277,21707,22419,27977,21060,46808,13452,50028,9669,27314,9435,23271,8422,20497,2457,14867,10,1178,0,0,0,0,0,0,20200503
202004,7호선,학동,1,0,1952,1986,4134,18980,6988,47060,9354,160930,8281,121917,8196,38985,9371,19164,11573,15622,13757,18067,18114,16380,23561,13697,28398,13089,57585,14595,139361,15716,71195,10737,33724,7000,29582,5699,22419,4133,7674,3225,33,248,0,0,0,0,0,0,20200503
202004,8호선,가락시장,16,0,2346,1948,4442,5929,8424,12318,11103,31827,8298,16756,8262,10337,7958,8902,8065,8949,8513,8974,9826,9285,11097,9931,12071,9985,15263,12029,24136,17062,11527,13996,8911,8686,9863,7320,7574,5678,3215,3841,21,2085,1,1,0,0,0,0,20200503
202004,8호선,강동구청,24,0,4047,991,9006,3965,25204,11176,33514,29231,19645,12277,10303,7662,9411,6709,9475,7791,10129,8761,9579,9530,9823,9934,10700,12799,14793,17018,23184,29227,10203,23227,6824,14033,6159,11869,4520,11383,1542,5672,2,750,0,0,0,0,0,0,20200503
202004,8호선,남한산성입구(성남법원.검찰청),13,1,9006,1144,17077,4364,40099,9045,53165,18176,28611,10837,15599,8487,13993,8515,13984,8168,14128,9951,13195,10476,12458,13744,13284,15740,16463,20410,19594,36152,9561,31907,5822,18998,4472,18223,2953,16658,1187,9500,2,1621,0,0,0,0,0,0,20200503
202004,8호선,단대오거리,7,0,7747,1934,12788,5667,28852,9242,35668,15186,19247,7547,11966,6364,10731,5958,11043,7159,11124,7507,10495,9201,9643,11118,10346,14662,14219,16676,18184,29606,10028,25381,6033,16383,4609,13641,3376,12541,1242,7687,6,1220,0,0,0,0,0,0,20200503
202004,8호선,모란,3,0,1867,588,2504,2725,7519,3146,9674,5576,5933,4023,4757,4633,5277,4842,6007,4324,6310,4997,6864,4974,7797,5635,8545,4795,7812,5513,8420,7668,5357,5693,3694,3468,3471,3378,3035,2779,1673,1776,4,327,0,0,0,0,0,0,20200503
202004,8호선,몽촌토성(평화의문),0,0,1207,996,2703,5374,7097,7664,10919,21043,6916,11216,4352,5940,4180,5602,4895,5191,5251,6747,5878,6500,6962,6432,9665,6293,12018,7308,18698,11029,8371,8304,5202,5279,5164,4514,3858,4402,1910,2129,1,203,0,0,0,0,0,0,20200503
202004,8호선,문정,0,0,2032,2260,5412,9102,18477,36288,25898,132396,16447,74543,11743,21743,12354,15157,13384,12404,15958,16178,18592,13541,20495,14735,22490,14348,53187,18959,103795,26013,41230,22046,23201,13365,21587,10467,17623,9349,4981,5572,2,91,0,0,0,0,0,0,20200503
202004,8호선,복정,5,0,3289,1890,9016,7835,25806,9481,32947,15887,19605,8896,10372,6065,8017,5861,8706,6796,8890,6729,8910,7742,9338,7841,11060,10071,17508,14874,22117,27240,13285,21283,7937,12845,6732,11129,5388,9803,1993,5010,49,1001,0,0,0,0,0,0,20200503
202004,8호선,산성,0,0,4236,585,6334,6091,15148,3369,19781,5809,11534,4818,6643,5231,5411,4179,5872,4091,6108,4096,6100,4444,5880,6240,8033,7288,8330,9362,6685,15476,3701,13626,2400,8697,1774,8265,1284,7203,566,3889,1,626,0,0,0,0,0,0,20200503
202004,8호선,석촌,3,0,2804,581,4451,3254,13398,6378,20836,18209,11980,14404,7660,9145,7383,8022,7925,9035,8708,9576,8279,10509,8671,10451,9373,12315,11781,15381,17136,23605,10010,18263,7556,10475,7651,9354,6375,7347,2467,5161,21,642,0,0,0,0,0,0,20200503
202004,8호선,송파,2,0,2359,482,8017,3642,24158,7283,29317,14769,16108,8402,9889,5804,8618,5254,9113,6596,9669,6992,8933,8001,9843,8768,9883,10652,11469,14206,14602,24553,7661,20761,5305,11312,4479,10797,3172,8806,1248,5893,10,723,0,0,0,0,0,0,20200503
202004,8호선,수진,4,0,3236,478,5320,1973,13234,2139,18010,5734,10174,4022,6288,3630,5382,3838,5880,3779,6285,4941,5175,5039,5579,6472,5914,6654,5933,8023,6595,12257,3984,11059,3132,7012,2155,6411,1581,5850,766,3638,7,503,0,0,0,0,0,0,20200503
202004,8호선,신흥,0,0,3715,676,5087,2256,10680,2876,13772,5161,8530,4126,5392,4151,4947,3927,5321,4580,5597,5055,5643,6170,5725,6543,5847,8346,6397,8916,6408,13892,4169,12197,3410,7517,2551,6792,2101,5388,945,3422,15,457,0,0,0,0,0,0,20200503
202004,8호선,암사,27,0,11397,717,21387,5886,64821,7574,85950,14677,43725,11650,21036,9591,17846,10600,19115,11476,18877,13154,16725,14534,15369,19714,16531,22480,18220,33438,19800,60116,12187,50114,9156,28120,7385,25830,5638,21385,2083,13896,6,1943,0,0,0,0,0,0,20200503
202004,8호선,잠실(송파구청),5,0,1229,1779,3187,7756,6528,23213,11209,61786,8038,35504,7035,16667,8308,17277,9400,17117,11602,19974,14629,18521,18441,19288,21718,17675,32924,22912,52231,30090,32537,18549,28242,9652,24432,7195,13953,5063,5842,3171,12,527,0,0,0,0,0,0,20200503
202004,8호선,장지,3,0,5149,1931,13586,7565,38477,17073,46233,40973,24272,31605,13958,16826,12951,16486,14860,15159,15287,15915,15898,18244,17699,17859,22215,20979,27942,25982,42781,41631,26627,31539,19738,18672,20324,15521,11320,13752,3145,8895,1,46,0,0,0,0,0,0,20200503
202004,8호선,천호(풍납토성),41,0,10192,1778,15301,9755,36923,13833,53105,25941,32494,22937,17107,15277,15528,15612,16820,16326,17796,19439,17371,20522,17837,24255,19549,27486,24654,39007,28845,63144,20478,50345,17803,27253,13901,23438,11296,18939,5169,12418,12,2124,0,0,0,0,0,0,20200503
202004,9호선,가양,43,0,12381,1616,20953,8604,58936,18340,61054,32578,34838,21462,23224,12357,21202,13627,22210,14075,21833,16857,19466,18333,20124,20510,23255,25149,29809,32032,36071,55893,19101,50408,12281,29796,10793,27130,8248,23954,2663,16219,3,1060,0,0,0,0,0,0,20200503
202004,9호선,개화,1,0,1542,251,4308,1937,9702,2608,6896,4828,3061,2510,1962,1720,1854,1878,1917,1700,2142,1875,2048,1529,2337,1745,3276,1729,4427,2219,5542,4048,2359,4275,1597,2774,1516,1657,394,1434,181,900,0,117,0,0,0,0,0,0,20200503
202004,9호선,고속터미널,11,0,1665,905,3694,9177,11837,14005,14351,21574,10431,21024,8803,19475,10152,19021,11902,20498,13065,22046,13534,21983,15661,22786,19332,22414,22726,26364,25316,33034,21801,23583,19489,13917,13981,10891,12152,9509,3938,5744,0,116,0,0,0,0,0,0,20200503
202004,9호선,공항시장,0,0,2296,175,4010,1148,7248,1519,7918,3204,5041,2168,3675,2433,3499,2765,3673,2876,3697,3049,3419,3539,3417,4168,3399,5016,3594,6039,3643,9018,2544,8475,1933,5483,1673,4443,1380,4258,615,3160,0,316,0,0,0,0,0,0,20200503
202004,9호선,구반포,5,0,467,177,1334,1592,3163,2601,3810,5974,2855,4231,2075,2853,2264,3003,2939,3418,3075,3716,3356,3297,3551,3707,4164,3196,4870,4252,7246,6015,4170,4389,2997,2544,2629,2169,2291,2159,668,1682,1,83,0,0,0,0,0,0,20200503
202004,9호선,국회의사당,2,0,649,1204,1303,6498,2792,33614,4852,108676,4379,64280,4699,16027,7124,11195,7271,10087,9651,11624,12410,9352,15044,7229,17696,6699,54071,8010,90645,7968,32922,5073,18353,3298,16985,2511,11373,2038,3358,1327,0,7,0,0,0,0,0,0,20200503
202004,9호선,김포공항,22,0,1419,740,2821,6262,6821,11336,8219,14915,6150,12522,5240,9212,5184,10861,7540,11759,7203,14002,7985,12749,9237,11590,9331,13211,12794,15408,15936,18799,10867,10458,12114,5794,9660,3081,5148,2339,553,1594,7,895,0,0,0,0,0,0,20200503
202004,9호선,노들,14,0,2808,234,4091,1244,12854,1775,16206,2916,9100,2198,5318,2445,4752,2417,4795,2868,5174,3289,4539,3426,4177,4782,4244,5265,4917,7205,5067,12530,3188,10077,2253,6011,1928,5672,1533,4813,559,3453,0,40,0,0,0,0,0,0,20200503
202004,9호선,노량진,179,2,13264,2267,19551,17491,48813,46464,71893,60137,41945,31168,24036,20327,23031,19676,26944,25389,29879,27818,26306,23940,26043,28159,29599,31399,38727,48760,52163,74775,27749,54990,26880,33284,34078,30872,47747,28078,11395,20213,11,919,0,0,0,0,0,0,20200503
202004,9호선,당산,44,0,5762,1192,13808,5479,40556,13047,46029,33891,27391,19943,17199,11962,17666,12810,19419,13499,19125,15250,17807,15560,17744,17112,20199,20006,27012,33081,40033,54652,21795,42391,16693,25831,16586,22822,14653,22588,6512,15952,8,897,0,0,0,0,0,0,20200503
202004,9호선,동작(현충원),1,0,839,150,1300,1177,3882,1326,4983,2395,3052,1586,2007,1461,1938,1454,2060,1407,2054,1622,2060,1816,1880,1591,2306,1759,2739,2218,3317,3797,1793,2725,1267,1671,1170,1545,1007,1423,383,932,8,1742,0,0,0,0,0,0,20200503
202004,9호선,등촌,4,0,4176,729,10928,4032,30365,5910,36493,13682,16973,9227,11613,6597,10887,6926,11294,7845,11332,9094,10825,9791,10932,12740,11610,13326,12609,20160,15206,31666,8046,27774,5921,15748,5154,11886,3915,11380,1819,7812,0,26,0,0,0,0,0,0,20200503
202004,9호선,마곡나루(서울식물원),3,0,2766,678,7192,4300,21543,8657,22254,25930,11227,14623,7285,8364,7451,6854,8760,7853,9523,8142,9515,8505,10272,9066,12067,10043,19012,15491,26363,26233,13171,23052,10581,14351,10431,11279,9500,10891,3977,7944,31,632,0,0,0,0,0,0,20200503
202004,9호선,사평,15,0,662,159,2160,1994,6869,3307,6879,5001,4070,2492,2483,1659,2564,1876,2786,2164,3086,2443,2717,2676,3191,2548,4722,3140,4692,4639,5040,6968,3196,5740,1747,3294,1404,2881,1117,2710,418,1795,0,2,0,0,0,0,0,0,20200503
202004,9호선,샛강,15,0,873,870,1825,4462,3656,12736,4609,24258,3219,10994,2957,5692,3520,5074,3646,4626,4577,5124,5272,5275,6522,4211,8442,4689,14431,5722,22782,8975,8912,5646,6189,3363,5636,2381,4890,2501,2100,1623,1,27,0,0,0,0,0,0,20200503
202004,9호선,선유도,4,0,1344,1473,4158,5169,14932,8420,15947,30135,8005,13882,4607,5280,5047,5453,5661,5346,6078,6478,6287,6704,6917,6597,9668,7234,15407,8715,28706,15235,12073,12150,6371,6737,5512,5291,4134,4777,1766,3033,0,79,0,0,0,0,0,0,20200503
202004,9호선,신논현,66,0,4224,1497,11339,13390,25562,39714,33168,78721,22824,84907,17231,45152,20348,33153,25269,32634,30060,38500,31852,34508,35638,33015,43936,36001,64598,47137,93359,78947,69902,53876,50412,25987,54105,20338,51021,16289,20990,10499,13,1510,0,0,0,0,0,0,20200503
202004,9호선,신목동,0,0,1370,269,4943,1850,15291,2095,13452,4418,6496,2505,3758,1577,3365,1946,3651,2248,3684,2791,3238,2926,3272,2804,4067,3901,4521,5698,4972,11563,2589,9704,1720,5231,1499,5125,1461,5180,517,3129,1,69,0,0,0,0,0,0,20200503
202004,9호선,신반포,0,0,346,150,1451,2010,3764,3849,4628,6913,2812,4232,2131,2359,2068,1924,2329,2329,2711,3143,2832,2907,3611,3022,4659,2814,5663,3531,6543,5346,3880,3955,2486,2347,2005,1983,1432,1971,541,1360,0,17,0,0,0,0,0,0,20200503
202004,9호선,신방화,8,0,3859,655,9549,2348,21862,3064,21865,7787,11922,4699,7670,3902,6781,4693,7378,5945,7509,5818,6786,5827,6946,8078,7681,8335,7581,11304,8340,20232,4811,18120,3861,10884,3276,9424,2797,8481,923,5649,0,158,0,0,0,0,0,0,20200503
202004,9호선,양천향교,2,0,3373,796,7579,4928,21678,8233,22586,29303,12298,15129,8348,7182,8603,6624,9728,7731,9411,7344,9782,8504,10765,7679,11940,9168,15802,13016,24713,21634,11157,19502,6151,13495,5856,10538,3917,10338,1588,8015,3,100,0,0,0,0,0,0,20200503
202004,9호선,여의도,4,0,2245,1889,3285,19195,7262,100751,8318,119480,7989,48908,8251,17223,11898,16244,11647,15272,14926,17190,16056,15264,20506,13499,29286,12972,90763,14501,115799,19312,50980,13030,31666,7185,27929,6080,18143,5735,5184,3621,5,195,0,0,0,0,0,0,20200503
202004,9호선,염창,8,0,9360,544,21628,4071,61538,6929,66189,17814,35387,9751,19802,7604,16541,7925,17621,10207,17410,11048,14699,12403,13530,15939,14177,18841,17116,32714,21147,59598,11557,51693,8304,32408,7694,26178,6235,25295,2544,18364,2,655,0,0,0,0,0,0,20200503
202004,9호선,증미,2,0,1637,595,5508,2508,16270,5866,16597,25868,8981,11188,6317,5445,6135,4869,6436,5480,6974,5690,6783,6344,7149,7360,7931,7328,11587,8926,24028,16565,8383,15284,5103,7580,4161,6544,3200,5480,1191,3623,0,142,0,0,0,0,0,0,20200503
202004,9호선,흑석(중앙대입구),1,0,2807,720,4612,3892,13238,8781,16196,12226,10241,9782,7800,7767,7695,6406,8636,7769,8773,9228,9055,7637,9549,9488,10541,10202,14700,13266,13960,21034,8077,15188,6539,9969,6179,7756,5770,7940,2694,5563,0,14,0,0,0,0,0,0,20200503
202004,9호선2~3단계,둔촌오륜,3,0,103,62,604,1273,2209,1299,2805,1527,1351,596,836,566,763,493,770,527,906,667,909,649,947,732,1465,881,1677,1298,1702,1915,835,1762,349,922,337,906,257,1112,85,623,0,2,0,0,0,0,0,0,20200503
202004,9호선2~3단계,봉은사,1,0,1256,974,3505,9020,7539,25998,7621,71785,6640,50180,5997,20237,7899,16061,9657,13892,11828,14393,13168,13493,15458,11447,20163,11378,40261,13086,65184,15337,36838,11414,24461,5801,20321,4811,11949,3971,3567,2469,1,5,0,0,0,0,0,0,20200503
202004,9호선2~3단계,삼성중앙,3,0,711,304,2146,3557,4089,11726,4443,29300,3998,23572,3333,8936,3599,4729,4196,4645,5037,5480,5803,4380,6385,4934,8273,4473,15450,5839,30012,8688,15175,6373,7921,3947,7151,2903,4954,2755,1944,2068,0,9,0,0,0,0,0,0,20200503
202004,9호선2~3단계,삼전,5,0,2884,382,5086,2104,13691,2950,22152,7368,15335,5638,7515,3782,6384,3790,6861,4674,7231,4954,6370,5860,6158,6082,6381,7280,7821,11537,10086,18994,5930,17736,4509,10583,3930,9257,3286,8410,1343,7428,0,301,0,0,0,0,0,0,20200503
202004,9호선2~3단계,석촌,1,0,2531,135,6573,1503,16633,3794,21747,6724,14471,6175,8164,4753,7090,4955,7879,5047,8276,6248,7475,5932,7715,6453,8292,8038,9908,11723,11786,19235,7790,18002,6107,9980,6209,9380,5712,8781,1961,4441,3,33,0,0,0,0,0,0,20200503
202004,9호선2~3단계,석촌고분,5,0,2010,251,3736,1572,11426,2985,18670,8105,12249,6147,6359,3669,5274,3395,5696,4044,6091,4511,5756,4804,5308,5635,5997,6475,7208,9345,9740,15908,5378,14180,3794,8902,3333,7757,3061,6812,1085,4622,2,34,0,0,0,0,0,0,20200503
202004,9호선2~3단계,선정릉,1,1,968,863,3068,4823,6567,13550,7601,43871,5232,38396,4237,14464,5118,8469,6154,8157,7012,8985,7618,8025,8517,6801,10870,7294,20270,8737,40767,11038,25914,8523,12319,5297,10791,5090,8923,4852,2865,2374,5,99,0,0,0,0,0,0,20200503
202004,9호선2~3단계,송파나루,0,0,1485,135,2884,1570,8496,2617,11181,6513,7477,5321,3868,3497,3941,3795,3865,3946,4452,5240,4272,4585,4312,4928,4609,5995,6071,8366,8230,13565,5170,12140,4655,5437,5195,4943,4063,4248,1319,3228,0,5,0,0,0,0,0,0,20200503
202004,9호선2~3단계,언주,3,0,1009,892,2064,7237,4590,15443,6798,42650,5922,33318,5601,14112,6342,8068,7351,7311,7398,8533,8940,8096,10761,7230,14084,6646,25864,8188,40513,9934,21558,8224,11944,5160,10402,4478,7338,3398,2416,2414,1,174,0,0,0,0,0,0,20200503
202004,9호선2~3단계,올림픽공원(한국체대),0,0,943,166,4833,3498,11188,2956,13386,8108,8495,5477,4636,3768,4291,3857,4806,4973,5084,5575,4967,6094,5656,5779,7644,5685,10697,7949,11319,12404,5391,10781,3469,7310,2856,6114,2377,6796,829,3775,0,21,0,0,0,0,0,0,20200503
202004,9호선2~3단계,종합운동장,14,0,980,258,2856,1585,7520,3581,8437,7129,5288,5190,3277,3352,3369,2973,3735,3174,4090,3762,4068,3851,4297,4135,5261,4292,7148,6924,9019,12022,5774,9103,4603,5317,4817,4444,4617,3875,1971,2631,0,48,0,0,0,0,0,0,20200503
202004,9호선2~3단계,중앙보훈병원,7,0,1887,472,8331,4283,25513,8656,26016,15225,17001,9505,11921,9755,11450,6129,10491,7357,8168,9810,10988,8137,11890,7529,11580,6709,14725,10927,11434,19738,5346,18973,3706,9725,2609,9230,2032,9442,648,4937,1,801,0,0,0,0,0,0,20200503
202004,9호선2~3단계,한성백제,0,0,680,111,1796,782,4586,1308,6282,3921,3826,2659,2170,1666,2050,1696,2337,1788,2471,2137,2460,2661,2915,2251,3504,2520,4288,3189,4976,4968,2538,4633,1798,2842,1794,2420,1316,2107,440,1495,0,0,0,0,0,0,0,0,20200503
202004,경강선,경기광주,2,0,1700,315,9820,1717,26189,3825,27179,5737,13972,3489,7993,2867,7041,3243,7423,3704,6878,4496,5908,4827,5429,6236,6351,7834,7071,11591,7058,23159,3792,22415,2554,13478,2108,11037,1412,7402,605,5129,0,31,0,0,0,0,0,0,20200503
202004,경강선,곤지암,0,0,577,79,1568,1008,4432,3650,3928,3898,2816,1986,1930,1489,2131,1455,2071,1734,1902,1705,2007,1677,2258,1889,2610,2401,4460,3013,5115,4141,1993,4581,1258,2320,794,2662,327,1896,152,1390,0,0,0,0,0,0,0,0,20200503
202004,경강선,부발,1,0,507,33,1543,1171,3196,3884,3225,3770,2279,1763,1841,1204,1928,1299,2395,1547,1892,1563,1773,1443,2337,1453,2817,1935,4558,2557,5133,2711,2113,3557,1872,2945,1374,2264,705,2279,285,1647,5,839,0,0,0,0,0,0,20200503
202004,경강선,삼동,1,0,804,119,2877,737,8313,1634,10608,1986,4800,951,2821,863,1935,1004,2010,1077,2063,1295,1640,1591,1515,1666,1600,2762,2336,3875,2391,6782,1165,6459,749,3741,588,3507,408,2437,97,1153,3,28,0,0,0,0,0,0,20200503
202004,경강선,세종대왕릉,0,0,128,0,347,81,649,422,582,575,378,432,432,418,347,519,330,378,337,284,499,418,470,368,573,406,572,395,734,404,265,672,123,271,62,300,37,165,7,290,2,73,0,0,0,0,0,0,20200503
202004,경강선,신둔도예촌,0,0,410,90,1356,303,3334,1338,2688,2344,1527,1030,1353,716,1167,894,1150,974,1025,846,1099,843,1179,971,1456,1107,2445,1448,2149,2210,934,2653,617,1592,485,1652,214,1214,103,985,0,0,0,0,0,0,0,0,20200503
202004,경강선,여주,1,0,784,1,2236,363,4031,1894,3154,2152,2167,2624,2310,2043,2211,2284,2357,2917,2360,2382,2681,2544,2916,2224,3760,3081,3317,2715,2811,3314,2374,4671,1641,3305,1089,1788,498,1721,142,1725,1,690,0,0,0,0,0,0,20200503
202004,경강선,이매,6,0,486,18,1213,634,3337,1322,2703,1952,1327,1263,929,660,924,767,943,669,965,805,925,680,1056,886,1002,1001,1577,1599,1833,2118,898,1890,746,855,820,757,890,614,237,321,17,80,0,0,0,0,0,0,20200503
202004,경강선,이천,8,0,645,30,1711,794,5089,3618,4688,5862,3073,3477,2917,2099,2921,2757,2833,2661,2946,2823,2671,2671,3052,2871,3843,3121,4328,3732,5442,5539,2848,5146,2550,4259,2053,2480,975,3239,387,1485,0,339,0,0,0,0,0,0,20200503
202004,경강선,초월,0,0,1019,64,3452,832,8409,2840,10113,4082,5169,1336,3021,1366,2909,1263,2866,1541,2790,1788,2266,1799,2241,2333,3035,3104,3597,3784,4394,8247,1792,7161,1235,5910,934,3714,487,3842,165,2835,0,0,0,0,0,0,0,0,20200503
202004,경강선,판교,4,1,633,24,1367,4540,3643,8894,2320,20926,1489,15495,1387,5749,1847,4301,1911,3223,2310,3220,2747,2839,4743,2500,4874,2681,9764,3960,17786,3642,12448,2893,10815,1308,7193,1122,3448,811,1140,523,3,202,0,0,0,0,0,0,20200503
202004,경부선,가산디지털단지,935,4,8438,2179,5994,11071,11485,47490,11785,130802,8071,68050,7482,19088,7926,12881,9497,11875,10699,13388,11225,12333,12748,12550,18810,13984,55307,18946,96144,21828,44399,17025,25711,10529,19719,9481,13565,7661,5322,4851,77,1019,0,0,0,0,0,0,20200503
202004,경부선,관악,152,5,6336,1726,10614,3967,27695,4713,25995,8099,12527,7938,7685,7621,6799,5120,7023,5931,7659,5334,7809,5618,8017,6466,9460,7548,10711,11628,9765,23180,6052,19799,4253,10768,3726,10108,2288,8276,789,5664,46,868,0,0,0,0,0,0,20200503
202004,경부선,광명,0,0,16,2053,2396,2335,10544,2795,7498,2720,4244,2075,1183,1805,2731,1141,3193,1830,2348,1896,2160,2851,2476,2214,6605,3346,2439,3687,4901,8189,5342,6139,1126,3340,3505,2131,1314,3296,349,284,0,0,0,0,0,0,0,0,20200503
202004,경부선,구로,9443,33,21025,4631,16610,11701,31572,27374,31174,67901,20757,33916,15251,17219,14533,13589,15064,12926,15429,15056,15599,14349,17199,16118,20824,18661,37375,28653,55482,34767,23690,25995,13880,16988,11958,16996,9080,14034,4214,11069,31,8703,0,0,0,0,0,0,20200503
202004,경부선,군포,60,3,4951,1991,7914,6313,15426,23503,13471,39460,7917,7020,5777,4430,5434,4159,5967,4329,5982,4869,5438,4447,5986,5730,7365,6731,17098,9208,31273,11936,11583,11265,8350,6826,5378,5772,3261,5299,1288,3326,77,550,0,0,0,0,0,0,20200503
202004,경부선,금정,217,3,20634,7289,29468,21382,66628,35456,68758,73252,38270,25929,23741,16323,22514,16616,23941,17582,23960,18998,21482,20558,22476,23717,27922,30362,47978,45111,63009,70056,30775,60868,22406,36437,19320,34130,14490,29065,6470,20960,399,5602,1,1,0,0,0,0,20200503
202004,경부선,금천구청,506,6,9782,1557,16053,5492,37424,12815,35211,25506,18901,9429,12487,7162,11014,7147,11423,8362,11399,9646,10250,9759,10507,12470,11465,14596,14018,21245,22684,35540,10518,28055,7209,16250,6560,14434,4858,11573,1485,7939,33,681,0,0,0,0,0,0,20200503
202004,경부선,남영,48,1,2610,1133,3493,6296,10138,16704,13254,45298,8901,25833,6749,8954,7561,8753,8252,8121,8682,8885,9422,8692,11239,8625,13892,9478,22547,12699,40896,17550,16170,12861,10909,7997,10100,6935,8772,6676,3281,4090,20,302,0,0,0,0,0,0,20200503
202004,경부선,노량진,276,6,4393,1578,5557,5818,14358,11482,19548,17250,10873,10349,8178,7201,8628,7165,9750,8681,11452,10109,10037,8498,10017,9505,11765,11243,15301,17641,19345,28869,11794,19037,11419,11084,14051,9524,16253,8415,5473,5600,73,494,0,0,0,0,0,0,20200503
202004,경부선,당정,2,0,2848,959,8651,2716,20675,6563,17354,14241,8479,3929,6148,3327,5990,3297,5884,3420,5943,4167,5271,3951,5342,5146,6430,6053,9133,9230,13383,15281,5707,15576,4177,10292,3217,8670,2488,7765,968,5197,78,1508,0,0,0,0,0,0,20200503
202004,경부선,대방,414,0,4703,2517,9467,10430,24876,29170,31842,41799,17795,19716,11953,8950,11173,7966,11348,8829,12620,10836,12357,9823,13339,10834,15239,12934,26824,18525,39986,30745,15948,21824,10156,14817,9813,12919,7993,11482,2360,7250,19,604,0,0,0,0,0,0,20200503
