사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202103,5호선,마곡,2,1,1960,1458,7027,5451,23596,12583,21125,45493,11512,28428,9599,12673,9544,9580,9723,10107,11055,11373,11724,10496,13264,10502,19166,12037,25655,13757,38232,20443,15847,17874,10168,8996,8868,8438,6755,9184,1542,4029,8,297,0,0,0,0,0,0,20210403
202103,5호선,마장,0,0,2425,676,5631,3163,16079,6804,20678,16498,10356,7049,7495,5470,6747,5382,7647,6164,7528,6049,7198,6171,7553,6968,8292,7875,9604,10854,12473,15709,7240,11755,4589,6977,4231,6677,3584,7763,863,2704,4,245,0,0,0,0,0,0,20210403
202103,5호선,마천,18,0,5886,210,10678,3540,28046,4355,26596,11051,11781,6078,8378,6556,7431,5620,8666,6417,8014,6602,6971,6522,7219,9680,8642,11264,8965,13552,9315,20062,4158,19557,3020,10789,2095,9895,1452,9707,296,5949,0,943,0,0,0,0,0,0,20210403
202103,5호선,마포,5,0,2326,1380,7150,10895,25494,23608,33774,72493,16759,35898,12189,16250,13125,14797,14238,13989,16184,14368,15910,13150,17096,14038,21605,17045,33358,24809,60440,40825,24077,25216,18002,13310,20999,11043,18185,12249,2233,5186,4,509,0,0,0,0,0,0,20210403
202103,5호선,명일,2,0,4324,703,12639,2843,37566,6676,33465,11505,15916,8696,12980,7382,11467,7591,12419,8572,10989,9436,10360,9958,10262,12589,12726,15393,11369,19361,11943,33522,6611,32606,4903,14000,4932,13696,3772,12839,842,6514,12,691,0,0,0,0,0,0,20210403
202103,5호선,목동,3,0,7345,1161,20058,6636,60568,14185,71139,28180,32689,20702,21448,15523,20553,13779,21154,16043,20963,19244,20745,20230,20629,23493,22318,30154,25923,43454,29359,79568,16094,59395,12742,31458,13535,27437,15332,30508,2567,11951,0,100,0,0,0,0,0,0,20210403
202103,5호선,미사,7,1,5756,86,22128,8253,67067,8835,59069,15929,28032,12894,18239,9513,15803,9634,17067,10010,15040,11813,13591,12672,14247,13782,18831,20795,21183,25635,20516,55537,11113,59334,9445,32380,10419,24770,8741,27071,2109,13093,8,1839,0,0,0,0,0,0,20210403
202103,5호선,발산,4,0,2855,2324,8601,13095,25611,32569,26642,111027,15762,53803,16236,25861,19223,23116,22097,24751,23642,26298,26542,24372,31256,22638,38961,24058,56232,30014,83088,43371,38240,33267,27669,15399,31204,12757,28244,13140,3574,5067,5,482,0,0,0,0,0,0,20210403
202103,5호선,방이,0,0,2244,755,6968,3577,20091,7998,16665,24503,9945,12318,7567,6958,7890,6498,8328,7996,8635,8838,7761,8314,9032,9371,10767,13204,12534,16099,19714,21795,10913,16409,8056,9302,9485,7231,10277,7967,1194,3632,0,238,0,0,0,0,0,0,20210403
202103,5호선,방화,3,0,4398,5,10436,3403,27701,5630,24149,13978,13039,6905,9666,5528,9245,5659,10357,7536,10604,7454,8829,7995,9042,8702,11915,10279,10211,12473,10382,19567,4890,20563,3354,11915,2819,10660,2048,11151,546,5321,2,516,0,0,0,0,0,0,20210403
202103,5호선,상일동,12,0,9154,969,33782,5419,97226,12817,69429,20367,33919,10271,23891,8630,20719,10013,20861,13200,19558,14102,17308,14662,17418,18714,20312,23303,22084,33011,21220,57944,10747,63219,7540,34012,5724,26711,3902,31387,1275,14624,18,1941,0,0,0,0,0,0,20210403
202103,5호선,서대문,8,1,2498,1244,5746,14562,17113,68159,22269,159860,14915,41025,13976,18435,16043,14523,16480,14577,15929,19245,18923,15038,23969,13213,32458,12721,58390,16577,113931,23445,33218,14557,24845,9004,22721,8675,16586,9036,2191,3981,5,210,0,0,0,0,0,0,20210403
202103,5호선,송정,28,0,3414,1205,7865,4224,20931,7412,22295,13202,13481,7977,10390,6445,9437,6773,9682,8075,9368,8167,8811,8529,9693,9863,10694,11073,13035,13310,13550,19641,7042,16444,4902,10216,5160,8966,4147,9740,946,4522,3,335,0,0,0,0,0,0,20210403
202103,5호선,신금호,3,1,2720,281,6535,2994,21122,7874,28062,13975,13780,6548,8440,5428,7606,5456,8009,6389,7859,6945,6943,7208,7734,8898,10261,10727,10699,14697,9777,23806,6652,17785,4514,10749,3951,9384,3113,10333,757,4270,2,241,0,0,0,0,0,0,20210403
202103,5호선,신길,56,2,1632,365,3400,1950,13535,4932,19902,16051,7283,6321,3694,2516,3362,2787,3981,3077,4151,3889,3594,3556,3713,3959,4764,5157,7212,8933,13915,16951,4632,11068,2752,7519,3572,7979,2899,9218,759,2999,0,22,0,0,0,0,0,0,20210403
202103,5호선,신정(은행정),57,0,11752,548,22424,3835,67080,7865,82112,13013,35168,7995,18664,6806,16035,7164,15979,8495,15358,9986,12485,11429,11381,15413,13450,19556,15007,27821,15167,47153,7853,38877,5455,22864,4927,21445,4187,23089,1130,10915,0,73,0,0,0,0,0,0,20210403
202103,5호선,아차산(어린이대공원후문),5,0,8590,1383,15770,5357,43511,12664,59014,24170,29321,18580,19193,19304,17624,17723,21160,19338,22618,19414,22695,19258,23205,21430,26069,24876,26676,33631,25403,53213,15257,40952,10825,23435,12318,19817,10089,21623,1592,8645,0,316,0,0,0,0,0,0,20210403
202103,5호선,애오개,0,0,1986,478,4910,3371,17490,10419,23846,30459,11217,11821,7885,6565,7936,5960,8143,6309,8734,7363,8279,7441,9579,7811,10684,8895,13133,11840,23697,20235,7854,13605,5544,8039,4883,7744,4015,8327,848,3687,2,1064,0,0,0,0,0,0,20210403
202103,5호선,양평,0,0,1814,615,6053,3146,23330,9181,27144,40972,10912,15352,6925,5986,6866,4941,7051,5505,7575,6067,7045,6159,7925,7015,8602,8351,14076,11260,33469,21592,10259,16425,6012,9092,4977,9200,4089,9838,815,3616,0,21,0,0,0,0,0,0,20210403
202103,5호선,여의나루,7,0,1121,1241,2552,10492,5253,38444,7887,66437,4272,32039,4188,19354,5717,21109,7932,23582,9704,29887,13616,33376,21078,32377,31893,27947,49972,24611,65700,25008,35817,14650,38212,7665,28612,5341,18606,4955,4373,1596,8,304,0,0,0,0,0,0,20210403
202103,5호선,여의도,1,0,1748,2432,3757,21242,9323,140655,13504,225201,11078,76361,11014,31281,17439,30699,16791,30362,22672,33581,28033,29062,38484,25979,49778,23826,129853,27269,181724,36168,76398,17085,58964,8781,54794,7484,37453,7531,3619,2468,1,1314,0,0,0,0,0,0,20210403
202103,5호선,영등포구청,0,0,839,510,2125,2369,7873,5391,10321,22829,4687,9571,3887,4654,4028,3804,4268,3699,4897,4373,4509,4405,5343,4473,6117,4870,9171,5842,18788,10332,6940,6259,4049,3831,3814,3354,3212,3989,700,1349,2,5,0,0,0,0,0,0,20210403
202103,5호선,영등포시장,1,0,2495,864,5461,5211,20323,13880,28988,38319,12285,22013,8990,13130,9911,12334,11408,12905,12583,15118,12882,14001,14982,12874,17935,13253,23201,15939,35138,27454,15409,17845,10294,10539,9169,9920,8133,11734,1431,3917,1,5,0,0,0,0,0,0,20210403
202103,5호선,오금,0,0,1052,372,2914,3003,8867,8858,8280,20138,4915,6214,3847,3244,4438,2963,4596,3364,4560,3470,4480,3504,5727,3727,8292,4617,9423,5584,14519,7756,4827,6442,3430,3652,2886,3469,2440,4279,530,2052,0,270,0,0,0,0,0,0,20210403
202103,5호선,오목교(목동운동장앞),0,0,4244,1369,13659,8229,49744,28690,57151,76276,26806,54282,20415,29509,21512,27888,26027,28624,27224,32149,27752,30967,30769,31947,36842,38377,48092,51357,72529,78087,37608,52399,38314,25750,30992,22968,31012,23673,4524,9234,0,12,0,0,0,0,0,0,20210403
202103,5호선,올림픽공원(한국체대),1,1,926,818,4888,3903,12243,7420,11742,8901,6674,4427,5428,3921,5253,4157,5705,4994,6068,5294,5565,4871,7228,4970,9763,5839,9786,6618,9797,8895,4994,7827,2864,4800,2218,4054,1823,4631,441,2188,0,68,0,0,0,0,0,0,20210403
202103,5호선,왕십리(성동구청),18,0,1767,328,2281,2427,6155,5605,8943,19630,4663,7983,4285,5836,4919,5613,5809,6278,5749,7041,6189,7309,7043,7684,8057,8364,10153,10474,14553,15630,8905,9531,7576,4825,8144,4171,7544,4918,1542,1995,8,894,0,0,0,0,0,0,20210403
202103,5호선,우장산,3,0,5962,874,20042,4151,55204,16420,55044,24423,26373,12754,19181,11569,19024,12331,20465,14199,19971,16556,18339,17551,22470,20199,24748,24573,23181,30060,19226,50891,11076,43817,8240,24166,7346,21076,5989,24325,1034,10356,4,390,0,0,0,0,0,0,20210403
202103,5호선,을지로4가,2,0,414,333,652,5756,1206,16453,1942,46133,2118,20191,3059,11090,4540,9802,5646,8585,6873,8786,8106,7466,10016,6396,11728,5094,21668,4514,37289,4450,16668,2269,8779,1097,7830,1050,5986,912,907,410,0,28,0,0,0,0,0,0,20210403
202103,5호선,장한평,13,1,6605,969,16786,10260,52403,21667,69797,69143,34238,29794,20464,16711,17529,14739,20374,16248,20734,17227,19681,16714,20393,19611,24491,24446,35433,33866,56590,60526,25760,46331,14879,25656,13690,21920,11551,23875,2282,9193,15,1020,0,0,0,0,0,0,20210403
202103,5호선,종로3가,16,2,719,488,1713,4841,2585,14412,3765,40367,3583,31470,5041,24824,8891,25340,11980,25973,14797,26889,18397,24723,22114,21536,28512,20827,37281,21977,53214,25503,32384,12458,27370,4341,37527,2729,27237,3057,2671,1124,2,108,1,0,0,0,0,0,20210403
202103,5호선,천호(풍납토성),25,1,6418,1504,11437,12011,27807,18864,33835,35446,20663,32106,18188,22949,21496,25163,25428,26085,26130,27979,27395,28494,31706,30350,36344,34207,43146,41649,48999,56277,35679,41155,33133,20499,27343,18390,24109,18520,3642,8247,7,591,0,0,0,0,0,0,20210403
202103,5호선,청구,4,0,1427,239,2884,1680,7219,4281,10606,15867,6127,6619,4685,4092,4420,3572,4715,3732,5077,4263,5062,4550,5143,4550,6460,5485,7953,6896,13501,10233,8281,7386,5181,4714,4466,4347,3851,5356,1062,2103,2,115,0,0,0,0,0,0,20210403
202103,5호선,충정로(경기대입구),23,1,1088,203,2219,1674,6613,9540,9084,34513,4629,17213,3796,4366,4422,3669,4855,3927,5345,4493,5334,3865,5647,3816,6873,4197,13733,5714,29972,9074,8457,6270,5378,4291,5021,4188,3895,4933,560,1956,0,89,0,0,0,0,0,0,20210403
202103,5호선,하남검단산,5,4,518,15,1015,325,2383,539,1902,1033,1397,1124,1576,1828,1650,1926,1805,1812,1920,1817,1980,1820,2122,2016,2198,2126,1855,1723,1569,2114,942,2250,723,1342,567,1091,381,1126,46,584,1,112,0,0,0,0,0,0,20210403
202103,5호선,하남시청(덕풍?신장),17,11,431,23,1048,253,2362,515,1932,989,1397,610,1457,919,1513,1090,1584,1263,1590,1265,1404,1313,1431,1736,1481,1656,1494,1930,1425,2416,837,2347,550,1405,496,1240,363,1225,76,636,0,119,0,0,0,0,0,0,20210403
202103,5호선,하남풍산,1,0,2096,15,7328,1590,22819,5264,15568,12942,7791,7987,5674,5758,5216,5251,5251,5166,5253,4921,5110,5455,5541,5927,7522,7643,9485,8545,12462,16138,5659,16159,4487,8211,4096,7009,2684,6810,471,3875,2,636,0,0,0,0,0,0,20210403
202103,5호선,행당,9,0,3624,717,10696,2629,32741,5169,43710,9199,19314,6219,12151,5157,10834,5517,11027,7092,10102,8029,9003,8180,9192,9933,8871,12564,10009,18076,10143,31569,6138,22860,4508,13194,4163,12526,3795,14312,876,4698,7,194,0,1,0,0,0,0,20210403
202103,5호선,화곡,97,1,20437,1683,39007,9734,114059,14538,145149,28359,66370,22645,41341,17264,36264,18582,37855,21364,36266,25323,31435,27710,29521,35780,33206,46119,36227,63104,35590,114639,21771,95726,14715,54979,13658,48025,10447,49725,2419,23307,8,974,0,0,0,0,0,0,20210403
202103,6호선,고려대(종암),9,1,3488,774,7306,3568,20606,11099,24395,26708,12870,10542,8495,7113,8531,7037,9563,7428,11116,9496,9796,7841,10510,9084,14094,10447,20508,13034,19219,21583,9239,18340,7020,11179,7305,10828,6724,11782,1660,6184,7,124,0,0,0,0,0,0,20210403
202103,6호선,공덕,104,0,4536,1830,7376,10107,20296,37710,27070,98816,17392,50692,15093,22654,17798,17394,18598,17565,20408,18616,21200,18254,24584,17374,31236,20157,49696,25457,88418,37915,36778,24383,26823,13121,28681,12338,25346,15728,4152,5204,14,1343,0,0,0,0,0,0,20210403
202103,6호선,광흥창(서강),1,0,2508,1144,6927,4319,18772,16973,23378,36983,13823,16824,10603,9429,10643,7827,10926,8308,10860,9137,11608,9268,11377,10259,13761,11303,19612,14534,31265,21425,14194,16754,8950,10007,7868,9354,6422,10637,1624,4184,4,145,0,0,0,0,0,0,20210403
202103,6호선,구산,3,1,4470,162,11110,2269,28313,7637,34672,6949,16424,4845,10673,4403,9957,5676,10820,5970,10239,6961,8812,7037,8977,8964,12631,10978,9975,13126,8924,19602,5081,19324,3928,9744,3828,8569,3563,8477,658,3945,1,364,0,0,0,0,0,0,20210403
202103,6호선,녹사평(용산구청),17,0,821,439,1793,4264,4968,9503,7688,17530,5029,7517,3990,6170,4270,5803,4693,7243,5719,7832,6311,7604,8009,7626,10671,8596,12868,9677,17913,13005,10524,8612,8740,4451,10215,3854,11909,4448,1768,1827,0,108,0,0,0,0,0,0,20210403
202103,6호선,대흥(서강대앞),14,0,1885,800,5015,4184,15103,13981,19206,32502,11545,15313,8540,9835,8422,8399,11251,10182,10286,11492,9785,9714,11386,10352,14574,12102,19698,14334,23918,21182,12272,14895,9150,8516,9333,8024,9886,9360,2026,4292,0,137,0,0,0,0,0,0,20210403
202103,6호선,독바위,1,0,1960,197,4721,916,14172,1496,13435,2910,6331,3595,3935,3730,3900,2739,4019,2927,3730,2742,3435,3068,3652,3561,3383,5086,3015,6202,2682,11180,1481,10888,935,6153,830,5006,639,5948,216,3035,1,254,0,0,0,0,0,0,20210403
202103,6호선,돌곶이,13,0,6186,704,13252,2807,34525,5832,39915,16030,18875,9909,12427,7593,10899,7395,11485,9322,11908,9401,11044,9028,10665,11401,11507,13925,12465,18990,13771,30381,9590,26610,5381,15557,5079,12779,4683,14945,1216,6551,1,540,0,0,0,0,0,0,20210403
202103,6호선,동묘앞,131,2,4289,620,4641,4593,9029,9235,12325,27212,10052,19470,9094,13615,11385,13645,14562,13363,14222,14338,16594,14588,18938,13672,20623,12836,22815,12709,24279,15332,11984,11669,7860,7755,7433,7077,5871,8315,1584,6852,5,691,0,0,0,0,0,0,20210403
202103,6호선,디지털미디어시티,146,3,5128,2809,12983,12390,44085,26613,46988,72017,23800,27999,13646,10937,12166,9550,12273,10623,11958,11608,11679,11755,12942,13145,17873,17725,30601,23640,50506,41531,20990,32004,10479,18396,8674,17056,7028,18037,1612,7717,31,1032,0,1,0,0,0,0,20210403
202103,6호선,마포구청,7,2,6672,1879,12993,7710,39731,14540,50957,35220,29882,16352,18851,12183,17355,10990,17558,13257,17931,14732,16425,14460,17086,16956,18949,19086,23378,24508,36614,40395,16690,31554,11444,19783,12101,17854,8941,19872,2289,9752,1,78,0,0,0,0,0,0,20210403
202103,6호선,망원,5,2,5085,698,9632,4944,27145,8595,37329,32302,22798,28322,15880,18097,15671,20229,18097,24785,19503,27446,20326,26722,21586,28733,24728,30983,28783,35339,37464,47918,25235,35268,20055,17503,22051,14583,18083,15081,3602,8281,2,1,0,0,0,0,0,0,20210403
202103,6호선,버티고개,1,0,708,322,1757,1218,5178,2890,7748,5094,4483,3177,3070,2350,2793,2223,2976,2289,3002,2503,2654,2791,3218,3055,3531,3375,4561,4384,5976,6327,3382,5279,1980,3098,1718,3210,1542,3871,426,1477,0,65,0,0,0,0,0,0,20210403
202103,6호선,보문,7,0,3353,947,7055,3681,19031,8519,28870,18802,14398,8915,8570,6250,8172,5383,9271,6310,9050,6960,8410,6516,9029,7799,11244,9049,12885,13161,16534,20550,8363,17020,6027,10420,6183,10194,4825,13080,1664,5596,0,88,0,0,0,0,0,0,20210403
202103,6호선,봉화산(서울의료원),13,2,4731,998,14446,2666,47565,5766,40224,12288,17738,6246,12685,5391,10513,5238,10711,7567,10382,8779,9472,8443,8462,10615,9364,12795,11340,17710,9935,30338,4954,29828,3842,17239,3280,13790,2798,15937,747,6968,0,551,0,0,0,0,0,0,20210403
202103,6호선,불광,32,0,1255,360,3541,2788,9861,4093,12268,7483,6259,7251,5239,5467,6125,5629,6848,5896,7595,6502,8404,6828,9109,7531,10572,7903,9897,9486,9914,14549,5862,11458,4398,5860,3926,5208,2689,5731,402,2965,0,45,0,0,0,0,0,0,20210403
202103,6호선,삼각지,1,0,1266,730,3062,4206,7323,13226,10985,22382,7162,8396,4952,5606,6076,5468,6953,5625,8037,5777,7872,5008,9318,5424,11238,6139,16921,8145,22839,11596,10288,8015,7584,5329,7824,5104,7547,7574,1527,2707,0,152,0,0,0,0,0,0,20210403
202103,6호선,상수,1,0,1110,812,3051,2619,7600,6125,12539,22743,7345,17752,5437,12197,5643,11624,7273,13268,8877,15448,9327,13771,10169,14093,12932,16781,18007,21450,25354,27726,17283,18322,14752,8712,20616,6258,24571,6691,3696,2988,0,50,0,0,0,0,0,0,20210403
202103,6호선,상월곡(한국과학기술연구원),16,1,4480,575,8865,1643,24744,3123,28312,12929,14010,6248,8748,4626,7729,4486,8009,5044,7875,5277,6970,5809,6469,7569,7192,9009,7861,12082,10044,18538,6789,16875,3132,10304,2478,9399,2064,10495,1000,4805,0,164,0,0,0,0,0,0,20210403
202103,6호선,새절(신사),3,0,9311,739,19714,4756,54598,7867,63127,13976,30168,8833,18087,8828,16089,9300,17019,11792,16803,12800,14429,13550,14141,17977,17167,20110,16352,27979,14679,48464,9081,41842,6011,24489,5621,20614,4593,23992,1096,9915,1,1591,0,0,0,0,0,0,20210403
202103,6호선,석계,910,1,7938,1909,19123,4722,49726,7789,53712,13048,26764,9132,18323,8774,15529,10286,16584,12051,16484,12812,14772,14195,13668,18272,14746,22585,15259,29717,13928,50212,10613,44523,7716,24235,7298,20849,6541,22810,2042,10923,16,881,0,0,0,0,0,0,20210403
202103,6호선,신내,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20210403
202103,6호선,신당,146,2,7168,1019,5604,5871,7425,16051,10214,40147,8232,21672,7570,12409,9352,9604,10572,8194,9270,9039,10699,7647,12740,7459,14934,8665,17479,9936,25489,13926,15012,17642,12656,8950,12315,6559,13584,8200,2852,8937,6,860,0,0,0,0,0,0,20210403
202103,6호선,안암(고대병원앞),7,0,1329,1143,2793,5036,7569,15875,10057,35728,8543,28933,9404,17778,11561,13122,12844,15847,12858,17465,14558,14035,18199,12120,22675,12717,35674,16185,31691,21032,18074,14990,15147,9122,19120,9469,19138,12194,5089,5452,0,373,0,0,0,0,0,0,20210403
202103,6호선,약수,4,1,1224,185,1784,1669,4431,6076,6617,16635,4701,7894,4000,4889,4003,4290,4358,4219,4709,4839,5064,4514,5159,5046,6152,5319,7880,6257,12029,8179,6220,5367,4435,2895,5070,2480,4198,3246,812,1024,1,94,0,0,0,0,0,0,20210403
202103,6호선,역촌,1,0,1775,201,5490,1726,15562,2861,16286,8195,8266,3989,5213,3087,4688,4000,5312,4427,5303,4519,4639,4627,4385,5368,4334,7199,4445,9510,5514,15950,2713,14182,1836,7170,1498,7375,1456,6895,338,4486,0,0,0,0,0,0,0,0,20210403
202103,6호선,연신내,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20210403
202103,6호선,월곡(동덕여대),15,0,6189,874,12006,3723,39413,6789,44410,24166,21573,15251,14653,10049,13488,10315,14948,11147,14538,12299,13200,12761,13232,15447,15111,19263,17521,23521,24935,39376,12343,32737,8097,17612,7441,17258,5486,17009,1798,8010,0,118,0,0,0,0,0,0,20210403
202103,6호선,월드컵경기장(성산),0,0,1017,991,2329,2248,8356,4204,10135,8459,5482,7228,4896,7463,5779,9041,6136,9703,7206,11821,9253,11903,12136,10935,14763,9180,12223,8600,12765,12210,6152,9498,4566,5050,5243,3788,3524,3324,671,1442,0,63,0,0,0,0,0,0,20210403
202103,6호선,응암,3,0,10366,1176,24782,5316,72667,9951,87198,17509,41503,11354,25274,12373,23233,13409,24366,16350,23614,17388,20754,19904,20223,24385,21724,29505,21392,42060,21238,72753,13008,62263,9273,37897,8261,30118,7019,35380,1609,13945,0,617,0,0,0,0,0,0,20210403
202103,6호선,이태원,3,0,2081,954,4230,6520,8820,11731,13537,27293,9746,20321,7227,13189,8424,12857,10720,15054,11520,16743,12741,16394,15761,17309,21605,20399,26316,23948,30088,30150,22240,20954,18945,10587,26127,8206,27971,9041,3401,3880,1,471,0,0,0,0,0,0,20210403
202103,6호선,증산(명지대앞),7,0,7307,609,14598,3349,39885,5121,47249,10156,24863,7012,15666,6890,13166,7900,13912,9209,13859,10775,12248,11422,11268,14532,12053,18084,12856,24131,12628,41439,7553,34231,5270,19424,4694,19182,3891,19543,1027,8744,4,768,0,0,0,0,0,0,20210403
202103,6호선,창신,4,0,2132,290,5019,1914,14892,6384,16712,6634,8406,3034,4881,2370,3931,2253,4396,2659,4192,2901,3556,2987,4083,3702,6569,4413,5416,5755,4633,9269,2496,8107,2196,4924,1636,5058,1430,5677,430,2309,0,47,0,0,0,0,0,0,20210403
202103,6호선,청구,4,0,1619,459,2824,2429,7251,6965,10006,26143,5774,10916,4378,4967,4073,3845,4158,3722,4319,4314,4274,3861,4374,4712,5740,5187,7012,5970,13102,7565,8798,5510,5008,3656,5071,3273,4042,4085,1240,1752,2,178,0,0,0,0,0,0,20210403
202103,6호선,태릉입구,10,0,4020,791,6679,2892,19017,3725,20933,7543,10227,6091,7170,4623,6674,5655,7142,5856,7614,6606,6930,7000,6853,8057,7312,9738,8436,13256,8206,22297,5368,19510,3923,10005,3745,9884,3365,10669,1121,5953,8,712,0,0,0,0,0,0,20210403
202103,6호선,한강진,5,0,509,570,1270,6994,2860,18957,4828,35939,3807,27039,2619,13755,3418,13928,4557,13639,5717,18524,7568,13511,11414,13755,19222,14281,27697,17684,33351,21989,22737,11050,17338,3175,20626,2783,28983,3038,1948,1117,2,722,0,0,0,0,0,0,20210403
202103,6호선,합정,6,2,3397,1203,5167,6015,13356,15743,19566,41761,12762,26483,10512,15798,11575,16278,13674,17317,15619,19556,17174,17943,19325,19056,22570,21541,28775,27713,45467,38779,29445,24486,24887,11679,32242,9968,31856,12601,4653,6042,2,55,0,0,0,0,0,0,20210403
202103,6호선,화랑대(서울여대입구),6,0,5011,1002,19934,3043,59851,7134,53596,11892,23589,6710,14650,5994,12472,6298,13375,6900,12556,8065,10970,8182,11081,10487,14249,12341,14447,19990,12034,34181,6761,33065,4360,18472,3629,16297,3039,16585,1053,8479,2,594,0,0,0,0,0,0,20210403
202103,6호선,효창공원앞,9,0,2001,488,4692,3018,15843,6621,23620,21899,13122,12192,8767,6919,8053,6530,8782,7369,9025,7991,8551,7566,8918,8298,11225,10106,14161,11752,21442,18147,9943,13889,5821,8180,5650,7382,4936,9129,1100,3022,2,309,0,1,0,0,0,0,20210403
202103,7호선,가산디지털단지,576,3,7945,5949,8855,24038,21087,120266,23765,400622,16767,230007,16444,59511,21460,36439,26442,33303,31766,35024,36784,31360,45644,28403,64751,27980,180223,29247,329098,33803,143301,24369,75980,13207,67228,11223,38904,11533,6677,5339,23,462,1,1,0,0,0,0,20210403
202103,7호선,강남구청,3,0,1267,1789,3424,12277,6587,33080,8847,105527,7961,97295,8523,36685,10062,22434,12165,19462,14289,20907,18347,16771,23139,15105,27790,15861,43157,16829,86057,18790,54211,12260,31970,7508,33867,6404,29995,5612,4669,2611,5,244,1,0,0,0,0,0,20210403
202103,7호선,건대입구,15,0,3183,1001,4167,6553,11904,17204,17804,32365,14073,25004,11445,18139,12406,16075,13866,18498,14478,20748,16923,20198,20697,19330,23995,20326,34462,25723,33677,37789,23173,26111,25743,12376,24457,10602,22319,11018,4787,4585,4,1557,0,0,0,0,0,0,20210403
202103,7호선,고속터미널,15,2,1063,2652,2811,23337,9733,36948,16392,50383,17583,34264,18028,22620,20419,19953,20448,19489,21447,22493,22858,20826,30787,16354,34933,15520,52933,16853,50297,19216,29315,13397,28499,7595,27176,7838,21379,5657,4333,1864,9,139,0,0,0,1,0,0,20210403
202103,7호선,공릉(서울과학기술대),18,0,5967,1001,13538,3928,37259,12247,41113,22819,21255,14277,15644,10782,14707,10337,16815,13085,16152,15024,16481,14576,18426,16949,20547,20568,19876,24858,22625,38995,12967,36889,9841,19687,9708,17439,8823,18843,2022,10355,2,502,0,0,0,0,0,0,20210403
202103,7호선,광명사거리,199,0,21549,5015,31691,12154,79707,16966,94988,27126,48278,22094,29357,20754,27158,22561,29229,25572,29683,26568,27528,28010,27709,34497,31718,39794,35612,54168,32992,83832,20929,67440,16044,36415,13680,31752,10156,30935,2655,14618,18,1071,0,0,0,0,0,0,20210403
202103,7호선,군자(능동),45,1,8233,875,13551,5718,35189,7939,58410,27080,37192,16776,18804,10652,16136,10214,17091,10595,17516,11513,16275,12452,16463,16087,19103,18261,23859,25383,31918,42308,18829,35069,14767,19764,15912,17610,13812,19137,2742,8212,7,449,0,1,0,0,0,0,20210403
202103,7호선,굴포천,24,0,6033,551,14404,3528,35683,4905,36488,12098,18204,8943,10748,6682,10372,6768,10440,8189,10087,8895,9463,9803,9324,9862,10476,14593,11746,21308,13092,35723,7708,36578,5802,19838,5801,15330,5725,15336,1516,7506,15,1113,0,0,0,0,0,0,20210403
202103,7호선,까치울,1,0,3741,713,10429,3886,31650,5969,39394,9368,17812,4915,9566,4928,8760,6331,9502,7171,9489,7283,8530,7668,9295,8185,9855,11640,10781,18177,10509,29145,5899,26055,4363,15386,3741,13089,2579,13428,638,5698,0,31,0,0,0,0,0,0,20210403
202103,7호선,남구로,26,0,20464,1830,16256,6349,31270,31700,33124,102928,21407,49442,14086,17165,12305,13511,14119,13244,14047,14425,13603,13783,15080,15476,17663,20287,37992,33935,77163,31293,34754,22376,18627,14819,14082,16524,10045,16373,2327,6442,1,288,0,0,0,0,0,0,20210403
202103,7호선,남성,15,0,5417,678,12537,3615,38522,6345,55937,14019,30316,9827,17087,9318,14306,9183,14230,10304,14699,11915,12793,12287,12238,15066,12813,18381,13561,23733,15008,39866,8454,32172,7258,18801,7320,17383,5513,18889,1431,7417,14,406,0,0,0,0,0,0,20210403
202103,7호선,내방,1,0,2248,1467,6581,10585,17279,24256,26662,82896,18141,42675,13120,18322,12988,14109,14133,14061,16450,15924,17016,15566,18369,15276,22477,16086,35466,20889,69749,28440,26576,20898,17879,11905,19060,9973,15004,11252,2645,4122,2,1285,0,0,0,0,0,0,20210403
